page,text,x0,top,x1,bottom
0,FRA,205.41493738429568,532.3303466579821,219.82835388016332,539.5353450264147
0,1999,229.53113555772003,532.3303466579821,245.5632461808628,539.5353450264147
0,114,276.2433668835202,532.3303466579821,287.732576985112,539.5353450264147
0,51GROENENDAAL,316.31191404325637,532.3303466579821,383.18158051187555,539.5353450264147
0,Justin,385.18383489401674,532.3303466579821,406.4063237448719,539.5353450264147
0,Bailey,408.408578127013,532.3303466579821,429.6416237244451,539.5353450264147
0,DEN,487.2741795058251,532.3303466579821,502.48990535439077,539.5353450264147
0,2003,511.793875268461,532.3303466579821,527.8259858916038,539.5353450264147
0,135,558.2339812908192,532.3303466579821,570.2580642581762,539.5353450264147
0,LELANDAIS,44.46511984710719,546.1399268641444,85.70311495256887,553.344925232577
0,Rémi,87.70536933471007,546.1399268641444,105.32802309723571,553.344925232577
0,25,34.04917433251535,549.142009517658,42.06522964408673,556.3470078860905
0,FRA,205.41493738429568,549.142009517658,219.82835388016332,556.3470078860905
0,2002,229.53113555772003,549.142009517658,245.5632461808628,556.3470078860905
0,137,275.9712415800782,549.142009517658,287.99532454743525,556.3470078860905
0,52ROSENDAHL,316.31191404325637,549.142009517658,372.37151813997485,556.3470078860905
0,Karl-Erik,374.37377252211604,549.142009517658,404.41462618137473,556.3470078860905
0,DEN,487.2741795058251,549.142009517658,502.48990535439077,556.3470078860905
0,2001,511.793875268461,549.142009517658,527.8259858916038,556.3470078860905
0,178,558.2339812908192,549.142009517658,570.2580642581762,556.3470078860905
0,ARKEA-B&B,44.46511984710719,554.1640481798454,75.40417295881399,559.5677969561698
0,HOTELS,76.90586374541988,554.1640481798454,98.53126682647628,559.5677969561698
0,CONTINENTALE,100.03295761308217,554.1640481798454,141.37563992694032,559.5677969561698
0,SPARFEL,44.46511984710719,562.9515897238203,77.563898042013,570.1565880922528
0,Louis,79.56028761699321,562.9515897238203,98.77700319420381,570.1565880922528
0,53ULÍK,316.31191404325637,562.9515897238203,343.54116618466924,570.1565880922528
0,Matej,345.5434205668104,562.9515897238203,363.9648646463966,570.1565880922528
0,26,34.04917433251535,565.9536723773339,42.06522964408673,573.1586707457664
0,FRA,205.41493738429568,565.9536723773339,219.82835388016332,573.1586707457664
0,2003,229.53113555772003,565.9536723773339,245.5632461808628,573.1586707457664
0,696,275.9712415800782,565.9536723773339,287.99532454743525,573.1586707457664
0,SVK,487.6776770950367,565.9536723773339,502.098131445978,573.1586707457664
0,1997,511.793875268461,565.9536723773339,527.8259858916038,573.1586707457664
0,71,560.242100516155,565.9536723773339,568.2581558277263,573.1586707457664
0,ACT,44.46511984710719,570.9757110395213,55.27518221900791,576.3794598158457
0,CYCLING,56.7768730056138,570.9757110395213,80.80392569940878,576.3794598158457
0,NChDUKLA,313.51556110330284,570.9757110395213,344.75078827384704,576.3794598158457
0,BANSKA,346.25247906045297,570.9757110395213,368.18138739847404,576.3794598158457
0,BYSTRICA,369.68307818508,570.9757110395213,396.713512506137,576.3794598158457
0,27ORTS,34.04917433251535,579.7632525834963,64.48414484908292,586.9682509519288
0,LLORET,66.48639923122411,579.7632525834963,95.30971325938897,586.9682509519288
0,Felipe,97.30492993059065,579.7632525834963,118.12978303263355,586.9682509519288
0,ESP,205.41493738429568,582.7653352370098,219.835391735237,589.9703336054423
0,1995,229.53113555772003,582.7653352370098,245.5632461808628,589.9703336054423
0,11,278.2421053769532,582.7653352370098,285.72328782275935,589.9703336054423
0,54HEIGL,316.31191404325637,582.7653352370098,348.74913894196516,589.9703336054423
0,Philipp,350.75139332410635,582.7653352370098,374.7714081267941,589.9703336054423
0,AUT,487.6776770950367,582.7653352370098,502.09109359090434,589.9703336054423
0,1993,511.793875268461,582.7653352370098,527.8259858916038,589.9703336054423
0,221,558.2339812908192,582.7653352370098,570.2580642581762,589.9703336054423
0,NChRIDLEY,31.25282139256187,587.7873738991973,63.98973934971194,593.1911226755217
0,RACING,65.49143013631783,587.7873738991973,86.51246208827354,593.1911226755217
0,TEAM,88.01415287487943,587.7873738991973,103.02842162636122,593.1911226755217
0,SUAREZ,44.46511984710719,596.5749154431721,74.0942621915405,603.7799138116047
0,FERNANDEZ,76.09651657368168,596.5749154431721,120.53671116279477,603.7799138116047
0,Kevin,122.53896554493596,596.5749154431721,142.16387361753573,603.7799138116047
0,BRUYNSEELS,326.7278595578482,596.5749154431721,375.9819101190154,603.7799138116047
0,Dries,377.9841645011566,596.5749154431721,396.01149179550106,603.7799138116047
0,28,34.04917433251535,599.5769980966857,42.06522964408673,606.7819964651183
0,ESP,205.41493738429568,599.5769980966857,219.835391735237,606.7819964651183
0,1994,229.53113555772003,599.5769980966857,245.5632461808628,606.7819964651183
0,40,277.97936080541393,599.5769980966857,285.99541611698527,606.7819964651183
0,55,316.31191404325637,599.5769980966857,324.3279693548277,606.7819964651183
0,SVK,487.6776770950367,599.5769980966857,502.098131445978,606.7819964651183
0,2001,511.793875268461,599.5769980966857,527.8259858916038,606.7819964651183
0,287,558.2339812908192,599.5769980966857,570.2580642581762,606.7819964651183
0,NESTA,44.46511984710719,604.5990367588731,62.084254760168676,610.0027855351975
0,-,63.58594554677457,604.5990367588731,65.3858631449896,610.0027855351975
0,MMR,66.88755393159549,604.5990367588731,79.79576071332038,610.0027855351975
0,CYLING,81.29745149992628,604.5990367588731,101.42116379437678,610.0027855351975
0,TEAM,102.92285458098269,604.5990367588731,117.93712333246448,610.0027855351975
0,BRUVO,326.7278595578482,604.5990367588731,345.9489739115889,610.0027855351975
0,DUKLA,347.45066469819477,604.5990367588731,365.4735934141936,610.0027855351975
0,BRATISLAVA,366.97528420079954,604.5990367588731,399.11516227502096,610.0027855351975
0,Entries,19.8422,620.5915766712806,44.273926189580195,627.796575039713
0,/,46.27618057172139,620.5915766712806,48.278434953862586,627.796575039713
0,Nations:,50.28068933600379,620.5915766712806,79.10752218360487,627.796575039713
0,54,81.10273899894071,620.5915766712806,89.1187943105121,627.796575039713
0,/,91.12104876472037,620.5915766712806,93.12330314686156,627.796575039713
0,15,95.12555752900276,620.5915766712806,103.14161284057414,627.796575039713
0,Legend:,26.448349227272658,644.0078213686862,54.472872722175694,651.2128197371187
0,NCh:,26.448349227272658,654.815318921335,43.25813696259036,662.0203172897675
0,National,45.26039134473156,654.815318921335,71.70140969945955,662.0203172897675
0,Champion,73.70366408160075,654.815318921335,106.55260022306781,662.0203172897675
0,WCL:,136.95120902892447,654.815318921335,155.35623166287334,662.0203172897675
0,World,157.35848604501453,654.815318921335,176.04736676767902,662.0203172897675
0,Cup,178.0496211498202,654.815318921335,191.2701303271842,662.0203172897675
0,Leader,193.2723847093254,654.815318921335,215.7124131192072,662.0203172897675
0,CCh:,245.6523917685928,654.815318921335,262.46217950391053,662.0203172897675
0,Continental,264.4644338860517,654.815318921335,300.9237619344923,662.0203172897675
0,Champion,302.9260163166335,654.815318921335,335.77495245810053,662.0203172897675
0,NAT:,369.96810904545106,654.815318921335,386.24302690578753,662.0203172897675
0,Nation,388.2452812879287,654.815318921335,409.0771722450453,662.0203172897675
0,N:,425.82009796693814,654.815318921335,433.0209413716774,662.0203172897675
0,National,435.0231957538186,654.815318921335,461.46421410854657,662.0203172897675
0,Outfit,463.4664684906878,654.815318921335,480.68796754083087,662.0203172897675
0,UCI:,503.2922116322266,654.815318921335,517.6997632848997,662.0203172897675
0,UCI,519.7020176670409,654.815318921335,532.1131797807674,662.0203172897675
0,Rank,534.1154341629085,654.815318921335,550.9392974642394,662.0203172897675
0,YOB:,26.448349227272658,665.6228164739838,44.06513814660378,672.8278148424163
0,Year,46.067392528744975,665.6228164739838,60.628602792053115,672.8278148424163
0,of,62.63085717419432,665.6228164739838,68.64113921212119,672.8278148424163
0,Birth,70.64339359426239,665.6228164739838,85.46148362194882,672.8278148424163
0,S:,136.95120902892447,665.6228164739838,143.75793557635487,672.8278148424163
0,Substitute,145.76018995849606,665.6228164739838,177.81033571083546,672.8278148424163
0,Timing,19.8422,717.8462991202791,42.05759086660276,725.3507256447655
0,and,44.140398145048216,717.8462991202791,56.64822319685892,725.3507256447655
0,results,58.73103047530438,717.8462991202791,80.81098393304042,725.3507256447655
0,provided,82.89379121148589,717.8462991202791,111.6504414184679,725.3507256447655
0,by,113.73324869691336,717.8462991202791,121.65084473830287,725.3507256447655
0,ChronoRace,123.73365201674832,717.8462991202791,165.82173303491288,725.3507256447655
0,Report,230.35727951709742,717.8462991202791,252.85818696798447,725.3507256447655
0,created,254.9409942464299,717.8462991202791,279.9456629689134,725.3507256447655
0,TUE,282.0284702473589,717.8462991202791,297.0217543438359,725.3507256447655
0,18,299.1045616222813,717.8462991202791,307.4431116568218,725.3507256447655
0,NOV,309.52591893526727,717.8462991202791,325.7710837050257,725.3507256447655
0,2025,327.85389098347116,717.8462991202791,344.5309910525521,725.3507256447655
0,11:02,346.61379833099755,717.8462991202791,364.81731480127127,725.3507256447655
0,Page,545.321670820239,717.8462991202791,562.8296975694503,725.3507256447655
0,8/8,564.9125048478959,717.8462991202791,575.3338621608818,725.3507256447655
