Category Name,Place,RacerID,First Name,Last Name,Team Name,Time,License,Carried Points,Scored Points,
Men Under 23,40,214546,Matisse,Arys,,0:54:56,,232.42049503482,276.338537552,
Men Under 23,41,219176,Lars,De nys,,0:55:04,,286.59512035283,279.55434373805,
Men Under 23,42,212851,Kjell,Coopman,,0:55:20,,276.18208208317,282.7701499241,
Men Under 23,43,205099,Joppe,Joije,,0:55:25,,265.5967854223,285.98595611015,
Men Under 23,44,212153,Emiel,Van bruwaene,,0:55:51,,289.2415905742,289.2017622962,
Men Under 23,45,218913,Nick,Wisse,,0:56:02,,299.40928578146,292.41756848224,
Men Under 23,46,202535,Jonas,Rogge,,0:56:18,,296.4431972419,295.63337466829,
Men Under 23,47,212864,Jorre,Cardijn,,0:56:41,,298.59250814583,298.84918085434,
Men Under 23,48,222176,Josse,Jacobs,,0:56:41,,350.87478183808,302.06498704039,
Men Under 23,49,212485,Kobe,Lelong,,0:56:54,,269.84861134894,305.28079322644,
Men Under 23,50,217771,Oliver,Barker,,0:56:57,,271.60127369878,308.49659941248,
Men Under 23,51,218912,Mathéo,DEVALLÉE,,0:57:15,,287.88741215711,311.71240559853,
Men Under 23,52,222796,Aurélien,Lejeune,,0:57:32,,400,314.92821178458,
Men Under 23,53,196609,Toon,Van den bergh,,0:57:43,,246.02931154468,318.14401797063,
Men Under 23,54,128179,Luke,Gibson,,0:58:06,,228.43753411805,321.35982415668,
Men Under 23,55,202414,Diego,Nachtergaele,,0:58:11,,325.89361258504,324.57563034272,
Men Under 23,56,196766,Arne,De clercq,,0:58:27,,400,327.79143652877,
Men Under 23,57,225145,François,Jacoby,,0:58:31,,274.90580616509,331.00724271482,
Men Under 23,58,196759,Ruben,Bosmans,,-1 LAP,,273.39172719315,334.22304890087,
Men Under 23,59,213262,Emilien,Legillon,,-1 LAP,,344.28896981738,337.43885508692,
Men Under 23,60,212159,Jules,Monti,,-1 LAP,,400,340.65466127296,
Men Under 23,61,202419,Jarne,Goovaerts,,-2 LAPS,,260.25950662177,343.87046745901,
Men Under 23,62,205042,Thibaut,Regost,,-2 LAPS,,301.2894718959,347.08627364506,
Men Under 23,63,220822,Axel,Schepens,,-2 LAPS,,407.86009761192,350.30207983111,
Men Under 23,64,221697,Teun,Paaimans,,-2 LAPS,,426.98919838573,353.51788601716,
Men Under 23,65,223292,Pablo,Escajadillo,,-2 LAPS,,326.69694760766,356.7336922032,
Men Under 23,66,220826,Rune,Mutsaarts,,-2 LAPS,,457.22587347003,359.94949838925,
Men Under 23,66,202528,Bram,Sprangers,,DNF,,202.75102099892,363.1653045753,
Men Under 23,67,203393,Bengt,Daelmans,,DNF,,219.40053179476,366.38111076135,
Men Under 23,68,218295,Mats,Vanden eynde,BALOISE GLOWI LIONS,DNF,,224.51693869256,369.5969169474,
Women Elite,1,25756,Lucinda,Brand,BALOISE GLOWI LIONS,0:46:01,,185.398095262,185.398095262,
Women Elite,2,212767,Célia,Gery,AS BIKE RACING / FRANCE LITERIE,0:46:20,,265.11159489991,205.77579962463,
Women Elite,3,132483,Sara,Casasola,CRELAN-CORENDON,0:47:24,,242.36525744776,214.38382887612,
Women Elite,4,121947,Hélène,Clauzel,,0:47:46,,235.96754718598,222.9918581276,
Women Elite,5,112964,Inge,Van der heijden,CRELAN-CORENDON,0:48:19,,217.55344374206,231.59988737909,
Women Elite,6,212228,Amandine,Muller,AS BIKE RACING / FRANCE LITERIE,0:48:24,,278.26109893993,240.20791663058,
Women Elite,7,168739,Kiona,Crabbé,,0:49:10,,309.5525634633,248.81594588207,
Women Elite,8,162745,Amandine,Fouquenet,,0:49:32,,244.59506947021,257.42397513355,
Women Elite,9,112961,Manon,Bakker,CRELAN-CORENDON,0:49:52,,264.55889999209,266.03200438504,
Women Elite,10,146956,Denise,Betsema,DE CEUSTER - BOUWPUNT,0:50:17,,245.22623590804,274.64003363653,
Women Elite,11,154856,Marion,Norbert riberolle,CRELAN-CORENDON,0:51:07,,238.85126408834,283.24806288802,
Women Elite,12,129810,Jinse,Peeters,DE CEUSTER - BOUWPUNT,0:51:44,,311.5544350872,291.8560921395,
Women Elite,13,163168,Kata blanka,Vas,,0:52:13,,193.52906788198,300.46412139099,
Women Elite,14,196453,Electa,Gallezot,SEBMOTOBIKES CX TEAM,0:52:40,,313.52565591756,309.07215064248,
Women Elite,15,70680,Kim,Van de steene,,0:52:52,,352.11229689992,317.68017989397,
Women Elite,16,201917,Kacey,Eyeington,,0:53:19,,378.82539810221,326.28820914545,
Women Elite,17,121946,Perrine,Clauzel,SEBMOTOBIKES CX TEAM,0:53:46,,333.58044702851,334.89623839694,
Women Elite,18,196998,Adèle,Hurteloup,VELOPRO-EGS GROUP-ALPHAMOTORHOMES,0:54:03,,392.52170705357,343.50426764843,
Women Elite,19,202476,Freya,Whiteside,,0:54:18,,456.01798179793,352.11229689992,
Women Elite,20,219132,Mille,Nielsen,,0:54:25,,387.7789350731,360.7203261514,
Women Elite,21,164275,Larissa,Hartog,,0:54:41,,271.62948454095,369.32835540289,
Women Elite,22,161716,Alderney,Baker,,0:55:05,,370.30682079065,377.93638465438,
Women Elite,23,212169,Ilken,Seynave,DESCHACHT-HENS CX TEAM,0:56:19,,405.85738161487,386.54441390587,
Women Elite,24,202539,Juline,Delcommune,,0:57:46,,433.03831506947,395.15244315735,
Women Elite,25,230552,Faustine,Villar thiery,,-1 LAP,,551.02452754087,403.76047240884,
Women Elite,26,212173,Alexe,De raedemaeker,,-1 LAP,,428.99779976337,412.36850166033,
Women Elite,27,230026,Lotte,Borremans,,-1 LAP,,502.76943238908,420.97653091182,
Women Elite,28,195214,Emily,De cuyper,,-1 LAP,,535.48680999981,429.5845601633,
Women Elite,29,190895,Lies´l,Schevenels,,-1 LAP,,453.40926699486,438.19258941479,
Women Elite,30,207039,Giorgia,Secchi,,-1 LAP,,477.91152414466,446.80061866628,
Women Elite,31,192540,Kasuga,Watabe,OLANDA BASE/WATERSLEY,-1 LAP,,404.90085104009,455.40864791777,
Women Elite,32,221991,Shanaya Esther,Schollaert,,-1 LAP,,474.59178905464,464.01667716925,
Women Elite,33,175347,Cassandra,Mackintosh,,-1 LAP,,474.60101026092,472.62470642074,
Women Elite,34,218954,Judith,Alleleijn,,-2 LAPS,,577.1569398547,481.23273567223,
Women Elite,34,190720,Fem,Van empel,,DNF,,184.1439047083,489.84076492372,
Women Elite,35,132626,Anna,Kay,,DNF,,298.36373846211,498.4487941752,
Women Elite,36,108873,Jana,Dobbelaere,,DNS,,378.83068086511,507.05682342669,
